SLAdataPert1,SLAdataPert1_5,SLAdataRate6_30,SLAdataSSL30,SLAfitPert1,SLAfitPert1_5,SLAfitRate6_30,SLAfitSSL30,SLAstridesToAVGpert,SPdataPert1,SPdataPert1_5,SPdataRate6_30,SPdataSSL30,SPfitPert1,SPfitPert1_5,SPfitRate6_30,SPfitSSL30,SPstridesToAVGpert,STdataPert1,STdataPert1_5,STdataRate6_30,STdataSSL30,STfitPert1,STfitPert1_5,STfitRate6_30,STfitSSL30,STstridesToAVGpert,group,subject,condition,ID
0.0811930391817261,0.103572080209174,0.120320272497979,-0.0130790159586717,0.0811930391817261,0.103572080209174,0.120320272497979,-0.0130790159586717,-19,0.0565682799517689,0.0649245131227306,0.0698493596634621,-0.0286785665264059,0.0565682799517689,0.0649245131227306,0.0698493596634621,-0.0286785665264059,-19,0.0596881441267567,0.0591023322981887,0.0362015045285374,0.00455031545504234,0.0596881441267567,0.0591023322981887,0.0362015045285374,0.00455031545504234,-19,2,S3,A2-A1,43
0.335831310767631,0.291497794941666,0.114765405022411,0.0443706736742633,0.335831310767631,0.291497794941666,0.114765405022411,0.0443706736742633,285,0.2957920300101,0.241070883869172,0.0693237327254769,0.0329637374145944,0.2957920300101,0.241070883869172,0.0693237327254769,0.0329637374145944,285,0.0770378315362587,0.0990025941586733,0.0420248624691322,0.00933527965054246,0.0770378315362587,0.0990025941586733,0.0420248624691322,0.00933527965054246,285,2,S4,A2-A1,44
0.204061479679562,0.206479327686925,0.1180020787715,0.0200909607040785,0.204061479679562,0.206479327686925,0.1180020787715,0.0200909607040785,-4,0.124764074485234,0.143705828734601,0.0745780800586437,0.00777144222704017,0.124764074485234,0.143705828734601,0.0745780800586437,0.00777144222704017,-4,0.0940208834052364,0.0913455846370978,0.0426195678235488,0.015353784537624,0.0940208834052364,0.0913455846370978,0.0426195678235488,0.015353784537624,-4,2,S5,A2-A1,45
0.181583913486172,0.116971590688201,0.0302871250065653,-0.0103748467771521,0.181583913486172,0.116971590688201,0.0302871250065653,-0.0103748467771521,-2,0.10530045848958,0.0533034330723613,0.0159865680112566,-0.00661305650594789,0.10530045848958,0.0533034330723613,0.0159865680112566,-0.00661305650594789,-2,0.0646263880359607,0.0614557783677917,0.0155933358308671,-0.00121203148482354,0.0646263880359607,0.0614557783677917,0.0155933358308671,-0.00121203148482354,-2,2,S6,A2-A1,46
-0.0151847145654726,-0.0236810280082736,-0.0053128895420002,0.00525296153265507,-0.0151847145654726,-0.0236810280082736,-0.0053128895420002,0.00525296153265507,0,-0.00262575724641539,-0.0225755177507334,-0.00588245983971686,-0.0161152140433207,-0.00262575724641539,-0.0225755177507334,-0.00588245983971686,-0.0161152140433207,0,-0.00316015529416674,-0.0103516744129773,-0.0141801686905135,0.0279357159480365,-0.00316015529416674,-0.0103516744129773,-0.0141801686905135,0.0279357159480365,0,2,S7,A2-A1,47
0.111616968935019,0.15224504666297,0.139738423890816,0.0353709624970196,0.111616968935019,0.15224504666297,0.139738423890816,0.0353709624970196,-8,0.0705646889427406,0.0725970147901504,0.0232312480409092,-0.00419147421337551,0.0705646889427406,0.0725970147901504,0.0232312480409092,-0.00419147421337551,-8,0.107395961400476,0.164703292150269,0.158174687802311,0.0505482720469715,0.107395961400476,0.164703292150269,0.158174687802311,0.0505482720469715,-8,2,S8,A2-A1,48
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
