SLAdataPert1,SLAdataPert1_5,SLAdataRate6_30,SLAdataSSL30,SLAfitPert1,SLAfitPert1_5,SLAfitRate6_30,SLAfitSSL30,SLAstridesToAVGpert,SPdataPert1,SPdataPert1_5,SPdataRate6_30,SPdataSSL30,SPfitPert1,SPfitPert1_5,SPfitRate6_30,SPfitSSL30,SPstridesToAVGpert,STdataPert1,STdataPert1_5,STdataRate6_30,STdataSSL30,STfitPert1,STfitPert1_5,STfitRate6_30,STfitSSL30,STstridesToAVGpert,group,subject,condition,ID
-0.274310942819752,-0.263437270294232,-0.228061227350037,0.0139347487575975,-0.274310942819752,-0.263437270294232,-0.228061227350037,0.0139347487575975,31,-0.0636800324598048,-0.0524018821733019,-0.0257582397782201,0.138979054634604,-0.0636800324598048,-0.0524018821733019,-0.0257582397782201,0.138979054634604,31,0.0549476616935227,0.0698322780099098,0.11515824833713,0.163125867216408,0.0549476616935227,0.0698322780099098,0.11515824833713,0.163125867216408,31,2,S3,1,43
-0.193117903638026,-0.159865190085058,-0.107740954852057,0.000855732798925826,-0.193117903638026,-0.159865190085058,-0.107740954852057,0.000855732798925826,12,-0.00711175250803597,0.0125226309494287,0.044091119885242,0.110300488108198,-0.00711175250803597,0.0125226309494287,0.044091119885242,0.110300488108198,12,0.114635805820279,0.128934610308099,0.151359752865667,0.16767618267145,0.114635805820279,0.128934610308099,0.151359752865667,0.16767618267145,12,2,S3,2,43
-0.38648404278356,-0.332508956858765,-0.128853718324441,-0.0281161275984058,-0.38648404278356,-0.332508956858765,-0.128853718324441,-0.0281161275984058,8,-0.194882991622659,-0.114475120733069,0.0657916085204058,0.100970214033061,-0.194882991622659,-0.114475120733069,0.0657916085204058,0.100970214033061,8,0.0084863836955879,0.0137853671336588,0.0997692435453647,0.147721944278142,0.0084863836955879,0.0137853671336588,0.0997692435453647,0.147721944278142,8,2,S4,1,44
-0.0506527320159284,-0.0410111619170991,-0.0140883133020299,0.0162545460758575,-0.0506527320159284,-0.0410111619170991,-0.0140883133020299,0.0162545460758575,293,0.100909038387441,0.126595763136103,0.135115341245883,0.133933951447655,0.100909038387441,0.126595763136103,0.135115341245883,0.133933951447655,293,0.0855242152318466,0.112787961292332,0.141794106014497,0.157057223928685,0.0855242152318466,0.112787961292332,0.141794106014497,0.157057223928685,293,2,S4,2,44
-0.379581352553534,-0.355880115511405,-0.220934584960008,-0.0613705782872931,-0.379581352553534,-0.355880115511405,-0.220934584960008,-0.0613705782872931,8,-0.126710656062937,-0.10970239532369,-0.00432761358691811,0.113519576392686,-0.126710656062937,-0.10970239532369,-0.00432761358691811,0.113519576392686,8,0.00469377750318042,0.0144725237398531,0.0809471083990151,0.100869730347015,0.00469377750318042,0.0144725237398531,0.0809471083990151,0.100869730347015,8,2,S5,1,45
-0.175519872873972,-0.149400787824479,-0.102932506188508,-0.0412796175832146,-0.175519872873972,-0.149400787824479,-0.102932506188508,-0.0412796175832146,4,-0.00194658157770299,0.0340034334109114,0.0702504664717255,0.121291018619726,-0.00194658157770299,0.0340034334109114,0.0702504664717255,0.121291018619726,4,0.0987146609084169,0.105818108376951,0.123566676222564,0.116223514884639,0.0987146609084169,0.105818108376951,0.123566676222564,0.116223514884639,4,2,S5,2,45
-0.328134540607882,-0.25696281749229,-0.13160186223362,-0.0109264506462428,-0.328134540607882,-0.25696281749229,-0.13160186223362,-0.0109264506462428,6,-0.0970954182727085,-0.042742532675613,0.020725118224519,0.106007500268754,-0.0970954182727085,-0.042742532675613,0.020725118224519,0.106007500268754,6,0.0298611103645119,0.0527274434785993,0.130508652474346,0.155888598059519,0.0298611103645119,0.0527274434785993,0.130508652474346,0.155888598059519,6,2,S6,1,46
-0.14655062712171,-0.139991226804089,-0.101314737227054,-0.0213012974233949,-0.14655062712171,-0.139991226804089,-0.101314737227054,-0.0213012974233949,4,0.00820504021687123,0.0105609003967483,0.0367116862357756,0.0993944437628062,0.00820504021687123,0.0105609003967483,0.0367116862357756,0.0993944437628062,4,0.0944874984004725,0.114183221846391,0.146101988305213,0.154676566574696,0.0944874984004725,0.114183221846391,0.146101988305213,0.154676566574696,4,2,S6,2,46
-0.0914392837118523,-0.0775228704982115,-0.0658819767222327,-0.0399856136610867,-0.0914392837118523,-0.0775228704982115,-0.0658819767222327,-0.0399856136610867,2,0.058304074361893,0.0771410291457185,0.0889374722922795,0.1139358062129,0.058304074361893,0.0771410291457185,0.0889374722922795,0.1139358062129,2,0.155971076492772,0.158451455281725,0.161329448518965,0.126092025268484,0.155971076492772,0.158451455281725,0.161329448518965,0.126092025268484,2,2,S7,1,47
-0.106623998277325,-0.101203898506485,-0.0711948662642329,-0.0347326521284316,-0.106623998277325,-0.101203898506485,-0.0711948662642329,-0.0347326521284316,2,0.0556783171154776,0.0545655113949851,0.0830550124525627,0.0978205921695794,0.0556783171154776,0.0545655113949851,0.0830550124525627,0.0978205921695794,2,0.152810921198605,0.148099780868748,0.147149279828452,0.154027741216521,0.152810921198605,0.148099780868748,0.147149279828452,0.154027741216521,2,2,S7,2,47
-0.229986668214335,-0.211446487511029,-0.124491044041918,0.00116476449627303,-0.229986668214335,-0.211446487511029,-0.124491044041918,0.00116476449627303,12,-0.0310606832677775,-0.00888212297086543,0.0655455172629586,0.109016402308997,-0.0310606832677775,-0.00888212297086543,0.0655455172629586,0.109016402308997,12,0.0282674166374025,0.0196721901600781,0.11060388864811,0.198144175056505,0.0282674166374025,0.0196721901600781,0.11060388864811,0.198144175056505,12,2,S8,1,48
-0.118369699279316,-0.0592014408480591,0.0152473798488984,0.0365357269932927,-0.118369699279316,-0.0592014408480591,0.0152473798488984,0.0365357269932927,4,0.039504005674963,0.063714891819285,0.0887767653038678,0.104824928095621,0.039504005674963,0.063714891819285,0.0887767653038678,0.104824928095621,4,0.135663378037878,0.184375482310347,0.268778576450421,0.248692447103477,0.135663378037878,0.184375482310347,0.268778576450421,0.248692447103477,4,2,S8,2,48
