SLAdataPert1,SLAdataPert1_5,SLAdataRate6_30,SLAdataSSL30,SLAfitPert1,SLAfitPert1_5,SLAfitRate6_30,SLAfitSSL30,SLAstridesToAVGpert,SPdataPert1,SPdataPert1_5,SPdataRate6_30,SPdataSSL30,SPfitPert1,SPfitPert1_5,SPfitRate6_30,SPfitSSL30,SPstridesToAVGpert,STdataPert1,STdataPert1_5,STdataRate6_30,STdataSSL30,STfitPert1,STfitPert1_5,STfitRate6_30,STfitSSL30,STstridesToAVGpert,group,subject,condition,ID
-0.442213717274006,-0.434739657914876,-0.292492375851068,-0.0344307374293881,-0.442213717274006,-0.434739657914876,-0.292492375851068,-0.0344307374293881,16,-136.086594390869,-133.81192276001,-82.5794256896973,89.2151807149252,-136.086594390869,-133.81192276001,-82.5794256896973,89.2151807149252,16,-25.5532096232462,-8.99956394578755,92.867445264679,189.948416615505,-25.5532096232462,-8.99956394578755,92.867445264679,189.948416615505,16,1,I8,1,40
-0.367918379114864,-0.316592267496888,-0.174072993006158,-0.0250181151361681,-0.367918379114864,-0.316592267496888,-0.174072993006158,-0.0250181151361681,7,-145.584513092041,-114.679937896729,-18.5475919494629,94.4662333679199,-145.584513092041,-114.679937896729,-18.5475919494629,94.4662333679199,7,64.7948717553179,83.417217047426,168.581460698713,185.907269931822,64.7948717553179,83.417217047426,168.581460698713,185.907269931822,7,1,I8,2,40
-0.353304582126638,-0.310351592532059,-0.196281000577721,-0.0129375776899672,-0.353304582126638,-0.310351592532059,-0.196281000577721,-0.0129375776899672,87,-107.152577972412,-79.8995738220215,12.1734208068848,163.573129018148,-107.152577972412,-79.8995738220215,12.1734208068848,163.573129018148,87,64.0278322467713,74.3541670933569,102.172584769584,136.842444645206,64.0278322467713,74.3541670933569,102.172584769584,136.842444645206,87,2,S1,1,41
-0.263168680325773,-0.210194791156438,-0.099208489835857,-0.0152192176367302,-0.263168680325773,-0.210194791156438,-0.099208489835857,-0.0152192176367302,23,-53.3384666442871,-1.32169296264649,101.6964190979,139.559910430908,-53.3384666442871,-1.32169296264649,101.6964190979,139.559910430908,23,69.1590321751052,81.736136739617,116.807898311655,167.948714568248,69.1590321751052,81.736136739617,116.807898311655,167.948714568248,23,2,S1,2,41
-0.601467776241882,-0.581577161985393,-0.560012132305259,-0.0554442580624635,-0.601467776241882,-0.581577161985393,-0.560012132305259,-0.0554442580624635,51,-187.447295379639,-175.378422088623,-172.848740692139,118.771888376872,-187.447295379639,-175.378422088623,-172.848740692139,118.771888376872,51,-1.17669711275264,0.511265930249796,23.400318340053,122.777275012947,-1.17669711275264,0.511265930249796,23.400318340053,122.777275012947,51,2,S2,1,42
-0.30071098070297,-0.289071120109026,-0.214621318679306,-0.0480936101002239,-0.30071098070297,-0.289071120109026,-0.214621318679306,-0.0480936101002239,76,-98.7746391296387,-97.7195402526855,-27.1020434265137,105.552994130452,-98.7746391296387,-97.7195402526855,-27.1020434265137,105.552994130452,76,119.071264190748,113.177242883537,114.662311645685,141.736290268213,119.071264190748,113.177242883537,114.662311645685,141.736290268213,76,2,S2,2,42
-0.274310942819752,-0.263437270294232,-0.228061227350037,0.0139347487575975,-0.274310942819752,-0.263437270294232,-0.228061227350037,0.0139347487575975,44,-51.0716888427734,-41.2518328857422,-20.8113143310547,147.301812133789,-51.0716888427734,-41.2518328857422,-20.8113143310547,147.301812133789,44,44.670814894962,55.9063517512515,100.334652972383,170.747732650082,44.670814894962,55.9063517512515,100.334652972383,170.747732650082,44,2,S3,1,43
-0.193117903638026,-0.159865190085058,-0.107740954852057,0.000855732798925826,-0.193117903638026,-0.159865190085058,-0.107740954852057,0.000855732798925826,121,-5.68719787597656,12.8675042724609,43.8864671630859,119.650456746419,-5.68719787597656,12.8675042724609,43.8864671630859,119.650456746419,121,108.802447827513,125.75197213028,150.833033656212,183.220482052559,108.802447827513,125.75197213028,150.833033656212,183.220482052559,121,2,S3,2,43
-0.38648404278356,-0.332508956858765,-0.128853718324441,-0.0281161275984058,-0.38648404278356,-0.332508956858765,-0.128853718324441,-0.0281161275984058,9,-180.872650146484,-108.496982421875,68.2115290527344,111.327689412435,-180.872650146484,-108.496982421875,68.2115290527344,111.327689412435,9,9.67960974353713,15.4700492171558,108.358207671277,163.519150176723,9.67960974353713,15.4700492171558,108.358207671277,163.519150176723,9,2,S4,1,44
-0.0506527320159284,-0.0410111619170991,-0.0140883133020299,0.0162545460758575,-0.0506527320159284,-0.0410111619170991,-0.0140883133020299,0.0162545460758575,4,99.7568408203125,130.497073730469,143.331106445313,144.905402628581,99.7568408203125,130.497073730469,143.331106445313,144.905402628581,4,88.6775148549583,119.545615384628,153.401256442694,171.0763366196,88.6775148549583,119.545615384628,153.401256442694,171.0763366196,4,2,S4,2,44
-0.379581352553534,-0.355880115511405,-0.220934584960008,-0.0613705782872931,-0.379581352553534,-0.355880115511405,-0.220934584960008,-0.0613705782872931,10,-103.061528015137,-88.1399752807617,-1.66469647216797,118.35762298584,-103.061528015137,-88.1399752807617,-1.66469647216797,118.35762298584,10,4.27159521916146,12.0464202161934,73.5173319094673,105.120538724052,4.27159521916146,12.0464202161934,73.5173319094673,105.120538724052,10,2,S5,1,45
-0.175519872873972,-0.149400787824479,-0.102932506188508,-0.0412796175832146,-0.175519872873972,-0.149400787824479,-0.102932506188508,-0.0412796175832146,5,-0.995701599121093,33.091545715332,71.6524141235352,127.132198181152,-0.995701599121093,33.091545715332,71.6524141235352,127.132198181152,5,88.4160701793837,98.2509570350507,124.130466805399,122.08369310887,88.4160701793837,98.2509570350507,124.130466805399,122.08369310887,5,2,S5,2,45
-0.328134540607882,-0.25696281749229,-0.13160186223362,-0.0109264506462428,-0.328134540607882,-0.25696281749229,-0.13160186223362,-0.0109264506462428,7,-78.455606842041,-27.8247059631348,30.2221709899902,116.623258514404,-78.455606842041,-27.8247059631348,30.2221709899902,116.623258514404,7,25.7852383043901,48.8542628808294,125.389721681153,165.030337037217,25.7852383043901,48.8542628808294,125.389721681153,165.030337037217,7,2,S6,1,46
-0.14655062712171,-0.139991226804089,-0.101314737227054,-0.0213012974233949,-0.14655062712171,-0.139991226804089,-0.101314737227054,-0.0213012974233949,4,13.1986500549316,17.9631519165039,45.1570081481934,108.56279586792,13.1986500549316,17.9631519165039,45.1570081481934,108.56279586792,4,94.2770899352646,113.421173552083,143.942057619574,158.158131578551,94.2770899352646,113.421173552083,143.942057619574,158.158131578551,4,2,S6,2,46
-0.0914392837118523,-0.0775228704982115,-0.0658819767222327,-0.0399856136610867,-0.0914392837118523,-0.0775228704982115,-0.0658819767222327,-0.0399856136610867,2,51.5286659240723,68.8991920471191,83.1679801330566,112.774492340088,51.5286659240723,68.8991920471191,83.1679801330566,112.774492340088,2,124.945605914212,134.131918566145,150.352766432156,124.541807746931,124.945605914212,134.131918566145,150.352766432156,124.541807746931,2,2,S7,1,47
-0.106623998277325,-0.101203898506485,-0.0711948662642329,-0.0347326521284316,-0.106623998277325,-0.101203898506485,-0.0711948662642329,-0.0347326521284316,21,51.0382545471192,50.7674781799316,78.5746898498535,98.5858611551921,51.0382545471192,50.7674781799316,78.5746898498535,98.5858611551921,21,144.83003540485,141.777258814594,140.077338000587,155.919973277997,144.83003540485,141.777258814594,140.077338000587,155.919973277997,21,2,S7,2,47
-0.229986668214335,-0.211446487511029,-0.124491044041918,0.00116476449627303,-0.229986668214335,-0.211446487511029,-0.124491044041918,0.00116476449627303,13,-21.9087684631348,-4.49872451782227,61.8872161560059,111.669172210693,-21.9087684631348,-4.49872451782227,61.8872161560059,111.669172210693,13,24.0926904862104,17.5945791057031,104.547805421461,203.134074929524,24.0926904862104,17.5945791057031,104.547805421461,203.134074929524,13,2,S8,1,48
-0.118369699279316,-0.0592014408480591,0.0152473798488984,0.0365357269932927,-0.118369699279316,-0.0592014408480591,0.0152473798488984,0.0365357269932927,6,38.673983001709,63.1640586853027,88.6946546325683,107.177444915772,38.673983001709,63.1640586853027,88.6946546325683,107.177444915772,6,127.595696573033,179.905856668631,267.875155407018,254.706876271261,127.595696573033,179.905856668631,267.875155407018,254.706876271261,6,2,S8,2,48
