SLAdataPert1,SLAdataPert1_5,SLAdataRate6_30,SLAdataSSL30,SLAfitPert1,SLAfitPert1_5,SLAfitRate6_30,SLAfitSSL30,SLAstridesToAVGpert,SPdataPert1,SPdataPert1_5,SPdataRate6_30,SPdataSSL30,SPfitPert1,SPfitPert1_5,SPfitRate6_30,SPfitSSL30,SPstridesToAVGpert,STdataPert1,STdataPert1_5,STdataRate6_30,STdataSSL30,STfitPert1,STfitPert1_5,STfitRate6_30,STfitSSL30,STstridesToAVGpert,group,subject,condition,ID
0.170374580461786,0.141043595318746,0.0761148519021022,0.024425802606888,0.170374580461786,0.141043595318746,0.0761148519021022,0.024425802606888,214,143.482885742188,105.949534912109,55.8730207519531,24.952685314122,143.482885742188,105.949534912109,55.8730207519531,24.952685314122,214,136.083890709382,108.377119461041,-2.44107331971088,39.5769840561326,136.083890709382,108.377119461041,-2.44107331971088,39.5769840561326,214,1,I1,A2-A1,33
0.12287616444502,0.109478297910788,0.0786225028179763,0.0313503700692368,0.12287616444502,0.109478297910788,0.0786225028179763,0.0313503700692368,-6,89.2302798461914,115.716550415039,54.1415092773437,-1.91211649576823,89.2302798461914,115.716550415039,54.1415092773437,-1.91211649576823,-6,-9.7605766982761,-25.7538264897129,33.1562972540863,19.9652065885424,-9.7605766982761,-25.7538264897129,33.1562972540863,19.9652065885424,-6,1,I2,A2-A1,34
0.148998293479157,0.19079952582504,0.169322021438869,0.0219480345153618,0.148998293479157,0.19079952582504,0.169322021438869,0.0219480345153618,-4,84.7498962402344,112.501065673828,141.476546386719,27.7267384847005,84.7498962402344,112.501065673828,141.476546386719,27.7267384847005,-4,90.40486742516,74.4367706929697,15.0531163882059,-9.25169083972555,90.40486742516,74.4367706929697,15.0531163882059,-9.25169083972555,-4,1,I3,A2-A1,35
-0.0887447817744184,0.00344003770088852,0.0620147226817086,0.000397690328025816,-0.0887447817744184,0.00344003770088852,0.0620147226817086,0.000397690328025816,3,-82.9128491210938,-21.6232082519531,17.5585500488282,-27.2132480875651,-82.9128491210938,-21.6232082519531,17.5585500488282,-27.2132480875651,3,81.0610002714405,52.6106620618799,27.6723299760329,22.9451991508718,81.0610002714405,52.6106620618799,27.6723299760329,22.9451991508718,3,1,I4,A2-A1,36
0.182949815189078,0.181173285164454,0.141976994228712,0.0358099726469465,0.182949815189078,0.181173285164454,0.141976994228712,0.0358099726469465,-230,57.0384765625,72.0492581176758,103.528075137868,9.45274832589286,57.0384765625,72.0492581176758,103.528075137868,9.45274832589286,-230,100.645890873703,102.570687069109,25.1714624946323,18.5947608787184,100.645890873703,102.570687069109,25.1714624946323,18.5947608787184,-230,1,I5,A2-A1,37
0.416338703983104,0.383083595613775,0.295581506231478,0.0445965547352494,0.416338703983104,0.383083595613775,0.295581506231478,0.0445965547352494,40,320.736608886719,320.749758300781,245.388337402344,12.0768947908248,320.736608886719,320.749758300781,245.388337402344,12.0768947908248,40,64.482870576024,60.1914866633177,41.3306951858515,49.113320763282,64.482870576024,60.1914866633177,41.3306951858515,49.113320763282,40,1,I6,A2-A1,38
0.0494914346450273,0.0274631624969648,0.0148172683498417,0.0323063209274752,0.0494914346450273,0.0274631624969648,0.0148172683498417,0.0323063209274752,-256,-58.7012789779512,-86.2555431293233,-48.830356394296,2.65499226888019,-58.7012789779512,-86.2555431293233,-48.830356394296,2.65499226888019,-256,-57.6587840106076,-64.0182202467938,5.42445898272713,28.897796610949,-57.6587840106076,-64.0182202467938,5.42445898272713,28.897796610949,-256,1,I7,A2-A1,39
0.0742953381591413,0.118147390417988,0.11841938284491,0.00941262229321994,0.0742953381591413,0.118147390417988,0.11841938284491,0.00941262229321994,-9,-9.49791870117187,19.1319848632812,64.0318337402344,5.25105265299479,-9.49791870117187,19.1319848632812,64.0318337402344,5.25105265299479,-9,90.3480813785641,92.4167809932135,75.7140154340343,-4.04114668368322,90.3480813785641,92.4167809932135,75.7140154340343,-4.04114668368322,-9,1,I8,A2-A1,40
0.0901359018008652,0.100156801375621,0.097072510741864,-0.00228163994676308,0.0901359018008652,0.100156801375621,0.097072510741864,-0.00228163994676308,-64,53.814111328125,78.577880859375,89.5229982910156,-24.0132185872396,53.814111328125,78.577880859375,89.5229982910156,-24.0132185872396,-64,5.13119992833384,7.3819696462601,14.6353135420719,31.1062699230417,5.13119992833384,7.3819696462601,14.6353135420719,31.1062699230417,-64,2,S1,A2-A1,41
0.300756795538912,0.292506041876367,0.345390813625953,0.00735064796223957,0.300756795538912,0.292506041876367,0.345390813625953,0.00735064796223957,25,88.67265625,77.6588818359375,145.746697265625,-13.2188942464192,88.67265625,77.6588818359375,145.746697265625,-13.2188942464192,25,120.247961303501,112.665976953288,91.2619933056317,18.9590152552655,120.247961303501,112.665976953288,91.2619933056317,18.9590152552655,25,2,S2,A2-A1,42
0.0811930391817261,0.103572080209174,0.120320272497979,-0.0130790159586717,0.0811930391817261,0.103572080209174,0.120320272497979,-0.0130790159586717,77,45.3844909667969,54.1193371582031,64.6977814941406,-27.6513553873698,45.3844909667969,54.1193371582031,64.6977814941406,-27.6513553873698,77,64.1316329325508,69.8456203790281,50.498380683829,12.4727494024766,64.1316329325508,69.8456203790281,50.498380683829,12.4727494024766,77,2,S3,A2-A1,43
0.335831310767631,0.291497794941666,0.114765405022411,0.0443706736742633,0.335831310767631,0.291497794941666,0.114765405022411,0.0443706736742633,-5,280.629490966797,238.994056152344,75.1195773925781,33.5777132161459,280.629490966797,238.994056152344,75.1195773925781,33.5777132161459,-5,78.9979051114212,104.075566167472,45.0430487714164,7.55718644287754,78.9979051114212,104.075566167472,45.0430487714164,7.55718644287754,-5,2,S4,A2-A1,44
0.204061479679562,0.206479327686925,0.1180020787715,0.0200909607040785,0.204061479679562,0.206479327686925,0.1180020787715,0.0200909607040785,-5,102.065826416016,121.231520996094,73.3171105957031,8.77457519531251,102.065826416016,121.231520996094,73.3171105957031,8.77457519531251,-5,84.1444749602223,86.2045368188573,50.6131348959318,16.9631543848175,84.1444749602223,86.2045368188573,50.6131348959318,16.9631543848175,-5,2,S5,A2-A1,45
0.181583913486172,0.116971590688201,0.0302871250065653,-0.0103748467771521,0.181583913486172,0.116971590688201,0.0302871250065653,-0.0103748467771521,-3,91.6542568969727,45.7878578796387,14.9348371582031,-8.06046264648437,91.6542568969727,45.7878578796387,14.9348371582031,-8.06046264648437,-3,68.4918516308745,64.5669106712537,18.5523359384211,-6.8722054586666,68.4918516308745,64.5669106712537,18.5523359384211,-6.8722054586666,-3,2,S6,A2-A1,46
-0.0151847145654726,-0.0236810280082736,-0.0053128895420002,0.00525296153265507,-0.0151847145654726,-0.0236810280082736,-0.0053128895420002,0.00525296153265507,19,-0.490411376953112,-18.1317138671875,-4.59329028320312,-14.1886311848958,-0.490411376953112,-18.1317138671875,-4.59329028320312,-14.1886311848958,19,19.884429490638,7.64534024844832,-10.2754284315693,31.3781655310669,19.884429490638,7.64534024844832,-10.2754284315693,31.3781655310669,19,2,S7,A2-A1,47
0.111616968935019,0.15224504666297,0.139738423890816,0.0353709624970196,0.111616968935019,0.15224504666297,0.139738423890816,0.0353709624970196,-7,60.5827514648438,67.662783203125,26.8074384765625,-4.49172729492187,60.5827514648438,67.662783203125,26.8074384765625,-4.49172729492187,-7,103.503006086823,162.311277562928,163.327349985558,51.5728013417375,103.503006086823,162.311277562928,163.327349985558,51.5728013417375,-7,2,S8,A2-A1,48
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
